hex_id,Manu,Model,engnum,Engmanu,Engtype,Engmodel,Fueltype,Airframe,Propmanu,Propmodel,MTOW,ICAOtypedesig
7C4E0F,DASSAULT AVIATION,MYSTERE FALCON 900,3,HONEYWELL INTERNATIONAL INC.,Turbofan,TFE 731– 5BR- 1C ,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,20638,F900
7C5959,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R375/4-123-F/21,13155,SF34
7C595E,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R375/4-123-F/21,13155,SF34
7C5984,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C5B29,BRITISH AEROSPACE (COMMERCIAL AIRCRAFT) LIMITED,BAE 146 SERIES 300,4,HONEYWELL INTERNATIONAL INC.,Turbofan,ALF502 R-5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,43091,B463
7C5B4A,BOMBARDIER INC,DHC-8-315,2,PRATT & WHITNEY CANADA,Turboprop,PW123E,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-23,19500,DH8C
7C5B6C,BOMBARDIER INC,DHC-8-315,2,PRATT & WHITNEY CANADA,Turboprop,PW123E,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-15,19500,DH8C
7C6288,BOMBARDIER INC,DHC-8-315,2,PRATT & WHITNEY CANADA,Turboprop,PW123E,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-15,19500,DH8C
7C6296,CESSNA AIRCRAFT COMPANY,404,2,TELEDYNE-CONTINENTAL MOTORS,Piston,TSIO-520-M,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,3FF32C501B,3810,C404
7C6693,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP/F7497,1200,DA40
7C6782,FOKKER AIRCRAFT B.V.,F28 MK 0100,2,ROLLS ROYCE LTD,Turbofan,TAY 650-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,40680,F100
7C67B8,BEECH AIRCRAFT CORP,B200,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-42,Kerosene,Power Driven Aeroplane,MCCAULEY PROPELLERS,4HFR34C754,5670,BE20
7C67D3,CESSNA AIRCRAFT COMPANY,172S,1,TEXTRON LYCOMING,Piston,IO-360-L2A,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,1A170E/JHA7600,1148,C172
7C68A4,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E6,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,47790,E190
7C6A5E,BELL HELICOPTER TEXTRON CANADA LIMITED,412EP,2,PRATT & WHITNEY CANADA,Turboshaft,PT6T-3D,Kerosene,Rotorcraft,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,5398,B412
7C6B0B,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6B14,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6B1B,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6B2B,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6B31,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6B3C,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6B3D,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6BEF,EMBRAER-EMPRESA BRASILEIRA DE AERONAUTICA,EMB-135BJ,2,ROLLS ROYCE CORPORATION,Turbofan,AE 3007A1E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,22200,E35L
7C6C27,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6C53,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6C55,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6C94,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6C95,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C6C97,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,73500,A320
7C6D26,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6D28,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6D2B,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6D7B,AIRBUS INDUSTRIE,A321-231,2,INTERNATIONAL AERO ENGINES,Turbofan,V2533-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,89000,A321
7C6D7E,AIRBUS INDUSTRIE,A321-231,2,INTERNATIONAL AERO ENGINES,Turbofan,V2533-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,89000,A321
7C6D7F,AIRBUS INDUSTRIE,A321-231,2,INTERNATIONAL AERO ENGINES,Turbofan,V2533-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,89000,A321
7C6DD5,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,75069,B738
7C6DDA,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6DDC,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C6DE2,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C6DE3,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C6DE4,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,78390,B738
7C7593,PIPER AIRCRAFT CORP,PA-32RT-300T,1,TEXTRON LYCOMING,Piston,TIO-540,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E2YR-1,1632,P32T
7C764D,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7765,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E6,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,47790,E190
7C7774,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E6,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,51800,E190
7C7776,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E6,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,47790,E190
7C7778,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,47790,E190
7C7795,FOKKER AIRCRAFT B.V.,F28 MK 0100,2,ROLLS ROYCE LTD,Turbofan,TAY 650-15,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,44450,F100
7C77F8,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79242,B738
7C77FF,THE BOEING COMPANY,737-838,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C794F,CESSNA AIRCRAFT COMPANY,525B,2,WILLIAMS INTERNATIONAL,Turbofan,FJ44-3A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,6291,C25B
7C7A47,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7A4D,THE BOEING COMPANY,737-800,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AA9,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB1,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB8,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AB9,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7AC6,AERO COMMANDER,500-S,2,TEXTRON LYCOMING,Piston,IO-540-M1A5,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-A3XK-2,3357,AC50
7C7AC9,AERO COMMANDER,690-A,2,HONEYWELL INTERNATIONAL INC.,Turboprop,TPE331-10T-515/516,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-B3TN-5FL,4650,AC90
7C7AEF,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP/F7497,1150,DA40
7C7AF7,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP/F7497,1150,DA40
7C7AF8,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BF,1150,DA40
7C7B60,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BF,1150,DA40
7C7BC6,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B24E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7C32,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,LYCOMING ,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP,1200,DA40
7C7C74,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26/3,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7C76,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7C77,THE BOEING COMPANY,737-8FE,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM-56-7B26/E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7C7CCC,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7CCE,AIRBUS INDUSTRIE,A320-232,2,INTERNATIONAL AERO ENGINES,Turbofan,V2527-A5,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,77000,A320
7C7FDF,TEXTRON AVIATION INC.,182T,1,TEXTRON LYCOMING,Piston,IO-540-AB1A5,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,B3D36C431/80VSA-1,1406,C182
7C801C,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14RF-19,13155,SF34
7C80AC,SAAB AB,SAAB 340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R390/4-123-F/27,13155,SF34
7C81DC,SAAB AB,SAAB 340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY-ROTOL LIMITED,R390/4-123-F/27,13155,SF34
7CAD41,THE BOEING COMPANY,737-8,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1B25,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,81375,B738
7CAD76,THE BOEING COMPANY,737-8SA,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B27E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7CAD8F,THE BOEING COMPANY,737-8SA,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B27E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
7CAFAF,THE BOEING COMPANY,737-8EH,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-7B26,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,79015,B738
888143,AIRBUS INDUSTRIE,A321-271NX,2,PRATT & WHITNEY CANADA,Turbofan,PW1133G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
A1FC9B,"EMBRAER EXECUTIVE AIRCRAFT, INC.",EMB-505,0,,Turbofan,,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,0,E55P
A40DE7,BOMBARDIER INC,CL-600-2B16,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-3B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,19550,CL60
AB0763,PILATUS AIRCRAFT LTD,PC-12/47E,1,PRATT & WHITNEY CANADA,Turboprop,PT6A-67P,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLER INC.,HC-E4A-3D/E10477SK,4740,PC12
ABA975,HAWKER BEECHCRAFT,Hawker 850,2,,,,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,0,H25B
C8196A,THE BOEING COMPANY,737-484,2,"CFM INTERNATIONAL, S.A.",Turbofan,CFM56-3C,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,68000,B734
C827A3,AIRBUS INDUSTRIE,A320-271N,2,PRATT & WHITNEY CANADA,Turbofan,PW1127G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,100000,A20N
C827B1,AIRBUS INDUSTRIE,A320-271N,2,PRATT & WHITNEY CANADA,Turbofan,PW1127G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,100000,A20N
C82834,AIRBUS INDUSTRIE,A320-271N,2,PRATT & WHITNEY CANADA,Turbofan,PW1127G,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,100000,A20N
C88098,THE BOEING COMPANY,737-8 MAX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,82600,B38M
06A064,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A1BE,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
06A2B5,THE BOEING COMPANY,777-300ER,2,GENERAL ELECTRIC COMPANY,Turbofan,GE90-115B,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,351800,B77W
750256,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4170,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
75025D,AIRBUS INDUSTRIE,A330-323X,2,PRATT & WHITNEY CANADA,Turbofan,PW4170,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,242000,A333
76CC65,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC66,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC68,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC6D,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
76CC72,THE BOEING COMPANY,787-10 Dreamliner,2,ROLLS ROYCE LTD,Turbofan,TRENT 1000,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,250000,B78X
7C0404,EMBRAER - EMPRESA BRASILEIRA DE AERONAUTICA S.A.,ERJ 190-100 IGW,2,GENERAL ELECTRIC COMPANY,Turbofan,CF34-10E6,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,51799,E190
7C0A6B,BOMBARDIER INC,BD-700-1A10,2,ROLLS-ROYCE DEUTSCHLAND LTD & CO KG,Turbofan,BR700-710A2-20,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,45132,GLEX
7C0F79,CIRRUS DESIGN CORPORATION,SR22,1,CONTINENTAL MOTORS INC.,Piston,IO-550-N,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLER INC.,PHC-J3YF-1RF/F7693DF,1633,SR22
7C168B,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,TEXTRON LYCOMING,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BF,1150,DA40
7C1697,DIAMOND AIRCRAFT INDUSTRIES INC.,DA 40,1,LYCOMING ,Piston,IO-360-M1A,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-C2YR-1BFP,1200,DA40
7C25BA,"EMBRAER EXECUTIVE AIRCRAFT, INC.",EMB-500,2,"PRATT & WHITNEY CANADA, INC.",Turbofan,PW617F1-E,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,4750,E50P
7C2920,TEXTRON AVIATION INC.,510,2,PRATT & WHITNEY CANADA,Turbofan,PW615F-A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,3921,C510
7C2FFF,CIRRUS DESIGN CORPORATION,SR22,1,TELEDYNE-CONTINENTAL MOTORS,Piston,IO-550-N,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,PHC-J3YF-1RF/F7694,1530,SR22
7C3803,DE HAVILLAND INC.,DHC-8-202,2,PRATT & WHITNEY CANADA,Turboprop,PW123D,Kerosene,Power Driven Aeroplane,HAMILTON STANDARD,14SF-23/SFA13()-OA,16466,DH8B
7C389F,PIPER AIRCRAFT CORP,PA-31-350,2,TEXTRON LYCOMING,Piston,TIO-540-J2BD,Gasoline,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-E3YR-2A,3175,PA31
7C3B1C,CESSNA AIRCRAFT COMPANY,650,2,HONEYWELL INTERNATIONAL INC.,Turbofan,TFE731-4R-2S,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,9525,C650
7C3F5C,CESSNA AIRCRAFT COMPANY,510,2,PRATT & WHITNEY CANADA,Turbofan,PW615F-A,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,3921,C510
7C3FDF,HAWKER BEECHCRAFT CORPORATION,B200,2,PRATT & WHITNEY CANADA,Turboprop,PT6A-42,Kerosene,Power Driven Aeroplane,HARTZELL PROPELLERS,HC-D4N-3A,6100,BE20
7C444B,S.A.A.B. AIRCRAFT CO,340B,2,GENERAL ELECTRIC COMPANY,Turboprop,CT7-9B,Kerosene,Power Driven Aeroplane,DOWTY PROPELLERS,R.390/4-123-F/27,13155,SF34
7C47A4,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C47A9,AIRBUS INDUSTRIE,A321-251NX,2,"CFM INTERNATIONAL, S.A.",Turbofan,LEAP-1A32,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,97000,A21N
7C47AB,BOMBARDIER INC,BD-700-1A10,2,BMW ROLLS ROYCE AERO ENGINES,Turbofan,BR700-710A2-20,Kerosene,Power Driven Aeroplane,AIRCRAFT NOT FITTED WITH PROPELLER,NOT APPLICABLE,44500,GLEX
7C49D9,CESSNA AIRCRAFT COMPANY,210M,1,TELEDYNE-CONTINENTAL MOTORS,Piston,IO-520,Gasoline,Power Driven Aeroplane,MCCAULEY PROPELLERS,D3A32C88/82NC-2,1724,C210
